direccion_completa,x,y
"Thornbury, 4/59 Pender St, 3071",-37.753649,145.007821
"Point Cook, 63 Ladybird Cr, 3030",-37.9060709,144.7445495
"Bentleigh East, 7a Dover St, 3165",-37.921495,145.06931
"Brunswick West, 2/39 Murray St, 3055",-37.7595851,144.9414595
"Mill Park, 5/45 Ancona Dr, 3082",-37.6580585,145.0776129
"Essendon West, 33b Emerald St, 3040",-37.7516877,144.8846136
"Seaford, 25 Duncan Av, 3198",-38.1265354,145.1305397
"Eaglemont, 35 Ormond Rd, 3084",-37.7667697,145.0585391
"Kew, 4 Orford Av, 3101",-37.8136534,145.0511194
"Balwyn, 53 Monash Av, 3103",-37.8037918,145.0727721
"Fitzroy, 502/231 Moor St, 3065",-37.802002,144.9835335
"Forest Hill, 4/440 Canterbury Rd, 3131",-37.835699,145.1778933
"Bentleigh, 3/148 Tucker Rd, 3204",-37.9211281,145.0510026
"Toorak, 23 Montalto Av, 3142",-37.8440682,145.0124165
"Glen Iris, 3/14 Osborne Av, 3146",-37.8570807,145.0468545
"Bentleigh East, 36 Pasadena Cr, 3165",-37.930949,145.0732911
"Malvern, 6/31 Claremont Av, 3144",-37.8658472,145.0312524
"Prahran, 5/25 Irving Av, 3181",-37.8573168,145.0070538
"Essendon, 44 Salmon Av, 3040",-37.7428314,144.9152063
"Mordialloc, 23b Ormond St, 3195",-38.0020227,145.0905801
"Narre Warren, 34 Mahon Cr, 3805",-38.0345715,145.3174796
"Brighton, 2/90 Durrant St, 3186",-37.912607,145.005985
"Balwyn North, 2/5 Marwal Av, 3104",-37.7938342,145.072067
"Wyndham Vale, 5 Manifera Cl, 3024",-37.877316,144.6088676
"Bentleigh East, 44a McGuinness Rd, 3165",-37.9240583,145.0753116
"MacLeod, 7/15 Cooley Av, 3085",-37.7198455,145.0802444
"Bundoora, 3/11 Neilsen Cr, 3083",-37.6974426,145.0425288
"Carnegie, 31 Munster Av, 3163",-37.8846754,145.050738
"Hughesdale, 63 Carlisle Cr, 3166",-37.8975036,145.082556
"Wantirna South, 9/91 Jenola Pde, 3152",-37.8735931,145.2264809
"Ormond, 2 Logan Av, 3204",-37.9070357,145.0520316
"Hawthorn, 2/28 Burwood Rd, 3122",-37.821058,145.0204776
"Bentleigh East, 4/736 Centre Rd, 3165",-37.9214838,145.0604389
"Ascot Vale, 32 Myross Av, 3032",-37.7799774,144.9040491
"Glen Waverley, 24 Owens Av, 3150",-37.8915299,145.1596808
"Niddrie, 57A Coghlan St, 3042",-37.7420241,144.8856195
"Hawthorn, 7/63 Wattle Rd, 3122",-37.8242005,145.0317096
"Bentleigh, 2/59 Mortimore St, 3204",-37.9274393,145.0453154
"Strathmore, 3/3 Wood St, 3041",-37.7406673,144.9088274
"Bentleigh East, 4/650 Centre Rd, 3165",-37.9206812,145.05419
"Carnegie, 4/25 Shepparson Av, 3163",-37.8901898,145.0577739
"Hughesdale, 31/50 Poath Rd, 3166",-37.8930913,145.0772457
"Balwyn, 3/7 Jersey St, 3103",-37.8141245,145.0762246
"Oak Park, 2/37 Rhodes Pde, 3046",-37.7157863,144.9278198
"Flemington, 7/43 Farnham St, 3031",-37.7821418,144.9301599
"Williamstown North, 4/9 Adeline St, 3016",-37.8562847,144.8821855
"Balwyn North, 3/56 Maud St, 3104",-37.795776,145.071525
"Brunswick, 32 Laura St, 3056",-37.7707762,144.9660236
"Murrumbeena, 28 Murrumbeena Cr, 3163",-37.8999452,145.0676262
"Brighton, 9/36 New St, 3186",-37.9276455,144.9943476
"Essendon, 5/7 Violet St, 3040",-37.7553663,144.9127127
"Blackburn, 2/4 Springfield Rd, 3130",-37.8093921,145.1415375
"Airport West, 3/75 Victory Rd, 3042",-37.7183948,144.8850724
"Gladstone Park, 38 Beresford Cr, 3043",-37.6843463,144.8954109
"Armadale, 8/507 Dandenong Rd, 3143",-37.8624486,145.0201055
"Altona North, 2C Sixth Av, 3025",-37.8445616,144.8484937
"Sunshine North, 22 Lurg Av, 3020",-37.7630613,144.8242346
"Carlton North, 9/1066 Lygon St, 3054",-37.7809417,144.9705344
"Maidstone, 5/19 Burns St, 3012",-37.7874298,144.8747506
"Preston, 8 Larne Gr, 3072",-37.7516804,145.0057871
"Kooyong, 5/687 Toorak Rd, 3144",-37.8436223,145.0317777
"Albion, 3/517 Ballarat Rd, 3020",-37.7767474,144.8221749
"Beaumaris, 9/5 Alfred St, 3193",-37.9760173,145.0502414
"Camberwell, 24 Glencairn Av, 3124",-37.846326,145.0815691
"Fitzroy, 4/35 Argyle St, 3065",-37.7971285,144.9766268
"Yallambie, 38 Allima Av, 3085",-37.7219722,145.1075683
"Bulleen, 40/78 Manningham Rd, 3105",-37.7666877,145.0905683
"Hawthorn, 4/25 Illawarra Rd, 3122",-37.831755,145.040198
"Ringwood North, 57 Tortice Dr, 3134",-37.7848781,145.2446462
"Kew East, 4/57 Hartwood St, 3102",-37.7932404,145.0538604
"Kensington, 4 Lascelles Sq, 3031",-37.794252,144.91754
"Caulfield South, 6/27 Eumeralla Rd, 3162",-37.8990751,145.0326258
"Strathmore, 43 Streldon Av, 3041",-37.7230825,144.908481
"Burwood, 29 Clanbrae Av, 3125",-37.8474407,145.1251027
"Epping, 32/12 Kirkland Ct, 3076",-37.6298754,145.0298511
"Port Melbourne, 6/223 Esplanade Pl, 3207",-37.8358266,144.9473664
"MacLeod, 49 Harborne St, 3085",-37.7179246,145.087802
"Malvern East, 4/4 Paxton St, 3145",-37.8709274,145.05057
"Flemington, 25/2 Newmarket Wy, 3031",-37.7858766,144.9280496
"Glen Iris, 3/9 Maverston St, 3146",-37.8512332,145.0784646
"Reservoir, 39 Manoel Av, 3073",-37.7000748,145.0345017
"Sandringham, 59a Duncan St, 3191",-37.9477241,145.0212215
"Reservoir, 9 Odonnell St, 3073",-37.7069109,144.9965622
"MacLeod, 275 Greensborough Rd, 3085",-37.7172201,145.0813002
"Kingsville, 3/45 Edgar St, 3012",-37.8102498,144.8771924
"Airport West, 3/54 Hawker St, 3042",-37.7218133,144.886013
"Chadstone, 2/9 Robert St, 3148",-37.8829263,145.1030715
"Murrumbeena, 3a Irving Av, 3163",-37.9059463,145.068439
"Reservoir, 32 Marchant Av, 3073",-37.7147273,145.0133198
"Coburg, 3/25 Belgrave St, 3058",-37.7442297,144.9754208
"Reservoir, 41 Winter Cr, 3073",-37.7192284,145.0274296
"Ivanhoe, 3/11 Clark Rd, 3079",-37.7813307,145.0389889
"Ripponlea, 4/124 Brighton Rd, 3185",-37.8797063,144.9948985
"McKinnon, 5/22 Station Av, 3204",-37.9092208,145.0394943
"Melbourne, 82/632 St Kilda Rd, 3000",-37.85421,144.9815512
"Elwood, 8/131 Brighton Rd, 3184",-37.8752398,144.9909096
"Port Melbourne, 287 Esplanade Pl, 3207",-37.8358266,144.9473664
"Braybrook, 2/8 Burnett Av, 3019",-37.7815072,144.8503963
"Rosanna, 28 Leura Av, 3084",-37.7368528,145.0788936
"Oakleigh South, 38 Beryl Av, 3167",-37.9213683,145.0920795
"Watsonia North, 2A Frye St, 3087",-37.7020897,145.0888472
"Toorak, 5/66 Mathoura Rd, 3142",-37.8438621,145.0079043
"Bentleigh East, 7a Cardiff St, 3165",-37.9196546,145.0661597
"Heidelberg, 3/79 Brown St, 3084",-37.752592,145.067065
"Camberwell, 2/6 Glencairn Av, 3124",-37.8478173,145.0814296
"Point Cook, 76 Hargrave Av, 3030",-37.9007124,144.7175827
"Caulfield North, 5/496 Dandenong Rd, 3161",-37.8647191,145.0231727
"Cheltenham, 5 Glenden Rt, 3192",-37.9545373,145.0584576
"Bundoora, 7/6 Di Palma Pl, 3083",-37.7125452,145.0507066
"Avondale Heights, 35 Templewood Cr, 3034",-37.7632609,144.8658353
"Burwood, 2/4 Farleigh Av, 3125",-37.8457021,145.1217537
"Northcote, 5/175 Gladstone Av, 3070",-37.7648522,144.9885468
"Reservoir, 2/96 Darebin Bvd, 3073",-37.7043656,145.0320009
"Brunswick, 5/128 Donald St, 3056",-37.7586308,144.9721779
"Moonee Ponds, 5/8 Scotia St, 3039",-37.7696431,144.9055841
"Prahran, 82 Murray St, 3181",-37.8508088,145.0025636
"Kew, 2/28 Wimba Av, 3101",-37.8062984,145.0511961
"Heidelberg West, 2/4 Ambon Ct, 3081",-37.7415173,145.0472811
"Armadale, 6 Royal Cr, 3143",-37.8538529,145.0188404
"Aberfeldie, 40b Clifton St, 3040",-37.7606033,144.8909298
"Carnegie, 2/34 Madden Av, 3163",-37.8934108,145.0504811
"Maidstone, 2/30 Burns St, 3012",-37.7870623,144.8759679
"Chadstone, 7 Churchill Av, 3148",-37.8877457,145.1064304
"Dingley Village, 3/39 Centre Dandenong Rd, 3172",-37.9866362,145.1379718
"Port Melbourne, 7/174 Esplanade East, 3207",-37.843244,144.9429132
"Craigieburn, 7 Wattletree St, 3064",-37.5812414,144.9075535
"West Footscray, 22 Park Av, 3012",-37.808205,144.8661874
"Reservoir, 6/35 Cheddar Rd, 3073",-37.7105684,145.0109031
"Glen Huntly, 5/7 Huntly St, 3163",-37.8888068,145.0432369
"Hampton East, 54A Apex Av, 3188",-37.9384793,145.0297361
"Highett, 313/75 Graham Rd, 3190",-37.9491172,145.0417459
"Camberwell, 3/5 Acheron Av, 3124",-37.8407246,145.0660803
"Oakleigh, 2/8 Lincoln Av, 3166",-37.8985412,145.0999003
"St Albans, 36 Cowper Av, 3021",-37.7438663,144.8222411
"Brooklyn, 26 Stenhouse Av, 3012",-37.8194944,144.8466866
"Malvern East, 74 Millewa Av, 3145",-37.8803137,145.0761538
"Port Melbourne, 39 Raglan St, 3207",-37.8355156,144.9471987
"Airport West, 5/14 Laurence Av, 3042",-37.7282965,144.8791881
"Bulleen, 38 Nirvana Cr, 3105",-37.7680309,145.0917969
"Footscray, 5/38 Lynch St, 3011",-37.7963818,144.9027238
"Brighton, 5/41 Kinane St, 3186",-37.9211051,144.9923434
"Flemington, 3/142 Shields St, 3031",-37.7838438,144.9347229
"Glen Iris, 4/28 Belmont Av N, 3146",-37.8552623,145.0492409
"Blackburn, 3/17 Tyrrell Av, 3130",-37.81409,145.148519
"Coburg North, 25 Spectrum Wy, 3058",-37.7273955,144.9823313
"Caulfield North, 9/7 Kooyong Rd, 3161",-37.8640042,145.0184359
"Clifton Hill, 3/82 Roseneath St, 3068",-37.7932729,144.9971426
"Craigieburn, 29 Waterford Av, 3064",-37.609261,144.9229671
"Ivanhoe, 2/64 St Elmo Rd, 3079",-37.7613546,145.0468432
"Essendon, 3/11 Willow St, 3040",-37.756163,144.919419
"Dingley Village, 5/169 Centre Dandenong Rd, 3172",-37.9788748,145.126717
"Preston, 313/388 Murray Rd, 3072",-37.7370958,144.9991598
"Toorak, 6/9 Monomeath Av, 3142",-37.8404018,145.0309859
"Glenroy, 3/36 Isla Av, 3046",-37.7028011,144.932286
"Keilor East, 3/20 Neville St, 3033",-37.7461446,144.8691739
"Ivanhoe East, 27 Wallis Av, 3079",-37.7760252,145.0568765
"Brooklyn, 50 Stenhouse Av, 3012",-37.8200936,144.844597
"Toorak, 2/35 Tintern Av, 3142",-37.8414798,145.0056159
"Malvern East, 3/38 Sutherland St, 3145",-37.8814884,145.0710441
"Beaumaris, 29 Oak St, 3193",-37.9879079,145.0404805
"Sunshine West, 8 Petina Wy, 3020",-37.7995019,144.8014255
"Altona North, 8A Mahon Av, 3025",-37.8304821,144.851111
"Carnegie, 4/25 Truganini Rd, 3163",-37.889142,145.054726
"Toorak, 4/14 Trawalla Av, 3142",-37.8396648,145.013805
"Glenroy, 4/788 Pascoe Vale Rd, 3046",-37.7071007,144.916557
"Lynbrook, 9 MacLeod Wy, 3975",-38.0493973,145.2492731
"Doncaster East, 24 Capricorn Av, 3109",-37.7799443,145.1689395
"Glen Iris, 2 Kialla Av, 3146",-37.8603724,145.0570557
"Burwood, 4/372 Burwood Hwy, 3125",-37.8520459,145.1289071
"Niddrie, 2/66 Hotham Rd, 3042",-37.7355936,144.8825964
"Reservoir, 2/37 Shand Rd, 3073",-37.7207982,145.0192852
"North Melbourne, 306/720 Queensberry St, 3051",-37.8020324,144.9433946
"Kingsville, 60 Empress Av, 3012",-37.8076372,144.8816932
"Coburg, 6/2 Hudson St, 3058",-37.744173,144.9622832
"Sunbury, 7 Prospect Ct, 3429",-37.5770696,144.7135467
"Surrey Hills, 4/44 Kingston Rd, 3127",-37.8240532,145.091002
"Thornbury, 7/42 Pender St, 3071",-37.7541631,145.0054635
"Brunswick, 307/201 Albert St, 3056",-37.768755,144.9648836
"Kew, 26 Wimba Av, 3101",-37.8064593,145.0513033
"Brighton East, 69 Landcox St, 3187",-37.9018449,145.0150589
"Reservoir, 3 Berwick St, 3073",-37.7231138,145.0034604
"Bentleigh East, 2/45 East Boundary Rd, 3165",-37.9312849,145.0564255
"Doncaster East, 9 Grasmere Av, 3109",-37.7809234,145.1567087
"Maidstone, 2/49 Richelieu St, 3012",-37.7860708,144.8716779
"Eumemmerring, 51 Doveton Av, 3177",-37.9988213,145.2503501
"Mulgrave, 24 Glencairn St, 3170",-37.9287203,145.1659462
"Brighton, 9 Railway Av, 3186",-37.9172401,144.9940522
"Croydon, 4/8 Bennison St, 3136",-37.800853,145.292143
"Malvern East, 4/14 Tollington Av, 3145",-37.8673124,145.0543752
"Ascot Vale, 7 Bower St, 3032",-37.7748601,144.9067162
"Bentleigh, 7/267 Centre Rd, 3204",-37.9174436,145.0318149
"Camberwell, 45 Doonkuna Av, 3124",-37.8381124,145.0783433
"St Kilda, 3/88 Barkly St, 3182",-37.8632229,144.9821431
"Parkdale, 2/8 Margaret St, 3195",-37.9853057,145.0906686
"Melbourne, 3006/5 Sutherland St, 3000",-37.8114109,144.960837
"Fawkner, 33 Somerlayton Cr, 3060",-37.6949098,144.9715739
"Parkville, 36 Cade Wy, 3052",-37.7773382,144.9405143
"Point Cook, 59 Breasley Pky, 3030",-37.8904294,144.7208706
"Clarinda, 3/34 Crawford Rd, 3169",-37.931351,145.1016319
"Reservoir, 39 Botha Av, 3073",-37.7028568,145.0010388
"Templestowe, 3 Stradmore Av, 3106",-37.7567417,145.1359089
"Bundoora, 2 Landbury Rd, 3083",-37.6943059,145.045423
"Prahran, 5/1 Lumley Ct, 3181",-37.8560055,145.0025193
"Caulfield South, 30a Narrawong Rd, 3162",-37.8946171,145.0322275
"Richmond, 5/47 Murphy St, 3121",-37.8176107,145.0083708
"Surrey Hills, 5 Alexandra Cr, 3127",-37.825142,145.0988007
"Beaumaris, 5/8 Michael St, 3193",-37.9780548,145.0460718
"Craigieburn, 8 Bowral Lp, 3064",-37.5780209,144.9344632
"Heidelberg West, 3/9 Exeter Ct, 3081",-37.7342156,145.041549
"Melbourne, 502/29 Market St, 3000",-37.8186391,144.9604853
"Melbourne, 56/449 St Kilda Rd, 3000",-37.8401674,144.9774557
"Camberwell, 4/119 Wattle Valley Rd, 3124",-37.8372784,145.0799072
"Kew East, 29a Irymple Av, 3102",-37.7940458,145.0577409
"Doncaster East, 3/28 Roger St, 3109",-37.7937,145.157495
"Armadale, 22 Lambeth Av, 3143",-37.858322,145.0266012
"Malvern East, 65 Karma Av, 3145",-37.8794806,145.0651059
"Glenroy, 3/24 Gladstone Pde, 3046",-37.7066937,144.9131623
"Reservoir, 4/23 Allenby Av, 3073",-37.70362,145.006504
"Reservoir, 8/15 Chenies St, 3073",-37.710846,145.027964
"Balwyn North, 8a Sylvan St, 3104",-37.7985654,145.0780672
"Dingley Village, 2 Lackenheath Ct, 3172",-37.97465,145.1294783
"Essendon West, 2/25 Emerald St, 3040",-37.7518365,144.8855913
"Ringwood North, 35 Burlock Av, 3134",-37.7995812,145.2223705
"Richmond, 6 Mitchell St, 3121",-37.8244916,145.0081168
"Blackburn, 4/231 Canterbury Rd, 3130",-37.8329998,145.1644053
"Williamstown, 2b Mariner St, 3016",-37.8543892,144.9007361
"Sunshine North, 406 Ballarat Rd, 3020",-37.7782435,144.8424587
"Middle Park, 6/267 Beaconsfield Pde, 3206",-37.8542737,144.9629266
"Brighton East, 26 Welwyn Av, 3187",-37.9290888,145.0217982
"Melbourne, 806/19 Queens Rd, 3000",-37.8402442,144.9749379
"Derrimut, 8 Sinclair Grn, 3030",-37.7870573,144.759357
"Epping, 4/26 Houston St, 3076",-37.6469784,145.0291167
"Williamstown, 27a Perry St, 3016",-37.8616133,144.8934054
"South Yarra, 4/113 Osborne St, 3141",-37.8406165,144.9911341
"Brighton, 3/24 Wolseley Gr, 3186",-37.926876,144.997471
"Doncaster, 34 Koolkuna Av, 3108",-37.7902195,145.1156399
"Croydon, 23A Eastmead Rd, 3136",-37.8065634,145.2848756
"South Yarra, 3/2 Pasley St, 3141",-37.8444015,144.9844911
"Bentleigh East, 57A Lahona Av, 3165",-37.9278012,145.0552657
"Kew, 32a Duke St, 3101",-37.7948111,145.0322736
"Viewbank, 32 Fran Cr, 3084",-37.742175,145.0852841
"Brighton, 48 Montclair Av, 3186",-37.8989301,145.0046249
"Prahran, 50 Larnook St, 3181",-37.8577012,145.0097473
"Preston, 2/853 High St, 3072",-37.7262208,145.0058852
"Carnegie, 3/16 Newman Av, 3163",-37.8998584,145.052455
"Melbourne, 4/58 Queens Rd, 3000",-37.8483868,144.9779003
"Brunswick East, 8/374 Lygon St, 3057",-37.7672291,144.9727344
"Hadfield, 2/91 East St, 3046",-37.7074752,144.9502166
"Avondale Heights, 74 Canning St, 3034",-37.7696311,144.8606705
"Bentleigh East, 55 Edinburgh St, 3165",-37.9172389,145.0733915
"Coburg, 57 Connolly Av, 3058",-37.7387414,144.9791539
"Glen Waverley, 7 Larpent St, 3150",-37.8703826,145.1693888
"Reservoir, 54 Liston Av, 3073",-37.6970611,145.0163336
"Parkville, 42 Park Dr, 3052",-37.7956701,144.9548403
"Melbourne, 302/390 Little Collins St, 3000",-37.8156406,144.9617704
"Mount Waverley, 6/540 High Street Rd, 3149",-37.8722152,145.1453746
"Bentleigh East, 28a Latham St, 3165",-37.9136807,145.0690906
"Pascoe Vale, 6/55 Pleasant St, 3044",-37.7271707,144.9323603
"Glen Waverley, 2/45 Ranfurlie Dr, 3150",-37.8946301,145.169218
"Balaclava, 9/84 Westbury St, 3183",-37.8670995,144.9960618
"Braybrook, 3/2 Rose St, 3019",-37.784351,144.8534249
"Bentleigh East, 2/96 Castlewood St, 3165",-37.9169784,145.0736195
"Oakleigh South, 9 Sumersett Av, 3167",-37.91455,145.086277
"Strathmore, 2/54 Magdala Av, 3041",-37.7370727,144.912764
"Essendon, 8/12 Schofield St, 3040",-37.7450156,144.9150352
"Mount Waverley, 5/280 Lawrence Rd, 3149",-37.8797316,145.1416061
"Hampton, 9a Field St, 3188",-37.9450472,145.0172572
"Richmond, 41/8 Hull St, 3121",-37.817333,144.9964662
"Hampton East, 2/4 Short St, 3188",-37.9372809,145.026943
"Doncaster, 57 Harvell Ct, 3108",-37.7691752,145.1326788
"Fitzroy, 312/300 Young St, 3065",-37.7974169,144.9799056
"Port Melbourne, 60/3 Seisman Pl, 3207",-37.8416625,144.9454524
"Glen Waverley, 2 Bunker Cr, 3150",-37.8840942,145.1502574
"Niddrie, 41a Haldane Rd, 3042",-37.7351864,144.8833262
"Williamstown, 22 Clark St, 3016",-37.8562429,144.9003948
"Bentleigh, 9/463 South Rd, 3204",-37.933191,145.0379537
"Templestowe Lower, 33 Sinclair Av, 3107",-37.7629224,145.1246962
"Templestowe, 8 Laviah Ct, 3106",-37.7526122,145.1675669
"Brooklyn, 5/16 Conifer Av, 3012",-37.8219321,144.8423042
"Hawthorn, 5/53 Grove Rd, 3122",-37.8147878,145.0265119
"Kew, 2/29 Barrington Av, 3101",-37.8059266,145.04408
"Burwood, 2/63 Morton Rd, 3125",-37.8591428,145.0990857
"Blackburn South, 32 Obrien Cr, 3130",-37.8447094,145.1414579
"Reservoir, 2/46 Howard St, 3073",-37.7189175,145.011934
"Camberwell, 2/32 Bringa Av, 3124",-37.8363586,145.0776121
"Brunswick West, 3/7 Curtin Av, 3055",-37.7572638,144.9372588
"Murrumbeena, 2/32 Rosella St, 3163",-37.8945138,145.0742916
"Nunawading, 3/31 Mount Pleasant Rd, 3131",-37.8233745,145.1790259
"St Kilda, 6/220 Barkly St, 3182",-37.8709153,144.9807259
"Clifton Hill, 7/29 Dwyer St, 3068",-37.7867387,145.0023975
"Fairfield, 2/63 Grange Rd, 3078",-37.7764118,145.0252214
"Middle Park, 40 Langridge St, 3206",-37.8541523,144.9655181
"Murrumbeena, 5/1 Kitmont St, 3163",-37.8922153,145.0754244
"Bundoora, 9/2 Shoalhaven St, 3083",-37.7019315,145.052307
"Bentleigh East, 57B Lahona Av, 3165",-37.9277039,145.0553724
"Oak Park, 3/43 Watt Av, 3046",-37.7165326,144.9285234
"Edithvale, 28 Keith Av, 3196",-38.0357772,145.1117872
"Bentleigh, 4/87 Mitchell St, 3204",-37.9193367,145.0392044
"Melbourne, 433/67 Spencer St, 3000",-37.8200467,144.9542913
"Kew, 7 Victor Av, 3101",-37.8055664,145.0585038
"Footscray, 4/5 Gordon St, 3011",-37.787959,144.8903541
"Mitcham, 2/4 James Av, 3132",-37.8161131,145.2109537
"Essendon, 51 Amelia Av, 3040",-37.7440719,144.9261069
"Vermont, 3/2 Short St, 3133",-37.8360844,145.1896125
"Eltham, 7/28 Livingstone Rd, 3095",-37.7101068,145.1531167
"Balaclava, 5/311 Carlisle St, 3183",-37.8695889,144.9987989
"Greenvale, 2/24 Barrymore Rd, 3059",-37.652003,144.889991
"Mordialloc, 4/16 Melrose St, 3195",-37.9991809,145.0861353
"Carlton, 610/123 Pelham St, 3053",-37.8027957,144.964425
"Armadale, 4/51 Wattletree Rd, 3143",-37.8613378,145.0218709
"Sunshine North, 31 Buckley Av, 3020",-37.7606898,144.8280432
"Rosanna, 6/218 Lower Plenty Rd, 3084",-37.7389652,145.0722638
"Elsternwick, 5/36 Parnell St, 3185",-37.8932832,145.0101556
"Camberwell, 32 Aisbett Av, 3124",-37.8475414,145.0898674
"Bundoora, 6 Avon Ct, 3083",-37.705464,145.056183
"Sunshine North, 46a Furlong Road, 3020",-37.7620959,144.8280843
"McKinnon, 2/4 Glen Orme Av, 3204",-37.910196,145.0381098
"Surrey Hills, 9/19 Elm St, 3127",-37.832868,145.1055194
"Mont Albert, 3/18 Louise Av, 3127",-37.8222737,145.1053705
"Hawthorn, 410/311 Burwood Rd, 3122",-37.8221338,145.0328928
"Burwood East, 6 Strathbogie Wk, 3151",-37.857072,145.1410282
"MacLeod, 51 Joynt St, 3085",-37.7255669,145.0665443
"Bentleigh East, 58 Latham St, 3165",-37.9141348,145.0727422
"Templestowe Lower, 25 Eric Av, 3107",-37.7564087,145.0965218
"Moonee Ponds, 8/24 Park St, 3039",-37.7617975,144.9195265
"MacLeod, 2/56 Braid Hill Rd, 3085",-37.7275647,145.0775522
"Cheltenham, 79 Weatherall Rd, 3192",-37.9708624,145.0437166
"Surrey Hills, 43 Florence Rd, 3127",-37.8305644,145.1022273
"Brooklyn, 9 Corrigan Av, 3012",-37.8184901,144.8480906
"Niddrie, 2a Rosehill Rd, 3042",-37.7487127,144.8902868
"Mill Park, 3/215 Betula Av, 3082",-37.6773166,145.057967
"Doncaster East, 74 Landscape Dr, 3109",-37.7771944,145.1740504
"Seaford, 5/13 Wisewould Av, 3198",-38.1263728,145.1279682
"Heidelberg West, 4/9 Exeter Ct, 3081",-37.7343612,145.0415594
"West Footscray, 4/100 Stanhope St, 3012",-37.794102,144.8635983
"Northcote, 29 Leonard St, 3070",-37.7814345,145.0131991
"Nunawading, 50 McCulloch St, 3131",-37.8156598,145.17984
"Maribyrnong, 2/6 Hillsdale Av, 3032",-37.7879997,144.8968493
"Oak Park, 28 Curie Av, 3046",-37.716193,144.9234661
"Rowville, 2/5 Denver Cr, 3178",-37.9180945,145.2308167
"Strathmore Heights, 9 Glenscott Cr, 3041",-37.7113751,144.8953193
"Balwyn, 26 Belgrove Av, 3103",-37.804557,145.0845236
"Ivanhoe, 2/9 Kenilworth Pde, 3079",-37.7692206,145.04012
"Carnegie, 7/184 Neerim Rd, 3163",-37.8873295,145.0480843
"Reservoir, 25/15 Seaver Gr, 3073",-37.711445,144.990332
"Hawthorn, 65/1 Domville Av, 3122",-37.8212572,145.0223916
"Port Melbourne, 313/363 Beaconsfield Pde, 3207",-37.8611066,144.9730024
"Richmond, 23/5 Stillman St, 3121",-37.821259,145.0088944
"Parkdale, 3/65 Como Pde E, 3195",-37.9889742,145.0725336
"Thornbury, 7/20 Kemp St, 3071",-37.7618858,144.9949289
"Briar Hill, 4/106 St Helena Rd, 3088",-37.7008151,145.1164103
"Sunshine West, 3 Wendy Wy, 3020",-37.793949,144.8180696
"Coburg, 301/6 Sydney Rd, 3058",-37.7552887,144.9643677
"Armadale, 6/53 Wattletree Rd, 3143",-37.8614145,145.0222202
"Cairnlea, 6 Sapling Tce, 3023",-37.7489082,144.7839791
"Williamstown, 2 Pope Pl, 3016",-37.8651076,144.9065814
"Melbourne, 910/480 St Kilda Rd, 3000",-37.842772,144.9773939
"Viewbank, 4 Bartram Ri, 3084",-37.7397321,145.0915563
"Oakleigh South, 22 Tular Av, 3167",-37.9270103,145.0844794
"Hawthorn East, 7/36 Anderson Rd, 3123",-37.8414082,145.0504555
"Reservoir, 2/69 Miranda Rd, 3073",-37.7071937,145.0184029
"Glen Iris, 4/41 Aintree Rd, 3146",-37.8552614,145.0435545
"Brighton East, 9 Plantation Av, 3187",-37.9216183,145.0068296
"Toorak, 4/48 Lansell Rd, 3142",-37.8340589,145.0199291
"Coburg, 7/136 Bell St, 3058",-37.7408936,144.9639421
"Moonee Ponds, 35 Argyle St, 3039",-37.7679225,144.906871
"Oakleigh East, 2/28 Lerina St, 3166",-37.9120096,145.1154131
"Box Hill, 2/25 Wellington Rd, 3128",-37.8151717,145.1172138
